ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,OrderQuantity,SalesAmount
487,20210704,20210716,20210711,29188,SO61486,1,54.99
234,20210704,20210716,20210711,14217,SO61487,1,49.99
589,20210704,20210716,20210711,21545,SO61488,1,769.49
225,20210704,20210716,20210711,21545,SO61488,1,8.99
475,20210704,20210716,20210711,21545,SO61488,1,69.99
355,20210704,20210716,20210711,13561,SO61489,1,2319.99
485,20210704,20210716,20210711,13561,SO61489,1,21.98
480,20210704,20210716,20210711,13561,SO61489,1,2.29
363,20210704,20210716,20210711,15637,SO61490,1,2294.99
478,20210704,20210716,20210711,15637,SO61490,1,9.99
214,20210704,20210716,20210711,15637,SO61490,1,34.99
228,20210704,20210716,20210711,15637,SO61490,1,49.99
225,20210704,20210716,20210711,15637,SO61490,1,8.99
359,20210704,20210716,20210711,15086,SO61491,1,2294.99
537,20210704,20210716,20210711,15086,SO61491,1,35.00
528,20210704,20210716,20210711,15086,SO61491,1,4.99
222,20210704,20210716,20210711,15086,SO61491,1,34.99
359,20210704,20210716,20210711,15118,SO61492,1,2294.99
489,20210704,20210716,20210711,11667,SO61493,1,53.99
480,20210704,20210716,20210711,11643,SO61494,1,2.29
484,20210704,20210716,20210711,11643,SO61494,1,7.95
234,20210704,20210716,20210711,11506,SO61495,1,49.99
529,20210704,20210716,20210711,11498,SO61496,1,3.99
539,20210704,20210716,20210711,11498,SO61496,1,24.99
480,20210704,20210716,20210711,11498,SO61496,1,2.29
541,20210704,20210716,20210711,27637,SO61497,1,28.99
530,20210704,20210716,20210711,27637,SO61497,1,4.99
222,20210704,20210716,20210711,27637,SO61497,1,34.99
538,20210704,20210716,20210711,28232,SO61498,1,21.49
480,20210704,20210716,20210711,28232,SO61498,1,2.29
483,20210704,20210716,20210711,28232,SO61498,1,120.00
535,20210704,20210716,20210711,11277,SO61499,1,24.99
528,20210704,20210716,20210711,11277,SO61499,1,4.99
485,20210704,20210716,20210711,11277,SO61499,1,21.98
217,20210704,20210716,20210711,11277,SO61499,1,34.99
467,20210704,20210716,20210711,11277,SO61499,1,24.49
528,20210704,20210716,20210711,23689,SO61500,1,4.99
536,20210704,20210716,20210711,23689,SO61500,1,29.99
482,20210704,20210716,20210711,23689,SO61500,1,8.99
529,20210704,20210716,20210711,24961,SO61501,1,3.99
540,20210704,20210716,20210711,24961,SO61501,1,32.60
217,20210704,20210716,20210711,24961,SO61501,1,34.99
536,20210704,20210716,20210711,18449,SO61502,1,29.99
528,20210704,20210716,20210711,18449,SO61502,1,4.99
222,20210704,20210716,20210711,18449,SO61502,1,34.99
536,20210704,20210716,20210711,23687,SO61503,1,29.99
478,20210704,20210716,20210711,14574,SO61504,1,9.99
477,20210704,20210716,20210711,14574,SO61504,1,4.99
222,20210704,20210716,20210711,14574,SO61504,1,34.99
463,20210704,20210716,20210711,14574,SO61504,1,24.49
475,20210704,20210716,20210711,20349,SO61505,1,69.99
476,20210704,20210716,20210711,19018,SO61506,1,69.99
472,20210704,20210716,20210711,19018,SO61506,1,63.50
477,20210704,20210716,20210711,23554,SO61507,1,4.99
528,20210704,20210716,20210711,19082,SO61508,1,4.99
217,20210704,20210716,20210711,19082,SO61508,1,34.99
528,20210704,20210716,20210711,21533,SO61509,1,4.99
535,20210704,20210716,20210711,21533,SO61509,1,24.99
480,20210704,20210716,20210711,21533,SO61509,1,2.29
484,20210704,20210716,20210711,21533,SO61509,1,7.95
539,20210704,20210716,20210711,20133,SO61510,1,24.99
529,20210704,20210716,20210711,20133,SO61510,1,3.99
538,20210704,20210716,20210711,21077,SO61511,1,21.49
480,20210704,20210716,20210711,21077,SO61511,1,2.29
529,20210704,20210716,20210711,28570,SO61512,1,3.99
472,20210704,20210716,20210711,28570,SO61512,1,63.50
529,20210704,20210716,20210711,22701,SO61513,1,3.99
491,20210704,20210716,20210711,22701,SO61513,1,53.99
538,20210704,20210716,20210711,25541,SO61514,1,21.49
541,20210704,20210716,20210711,14784,SO61515,1,28.99
530,20210704,20210716,20210711,14784,SO61515,1,4.99
480,20210704,20210716,20210711,14784,SO61515,1,2.29
530,20210704,20210716,20210711,17186,SO61516,1,4.99
480,20210704,20210716,20210711,17186,SO61516,1,2.29
537,20210704,20210716,20210711,13071,SO61517,1,35.00
537,20210704,20210716,20210711,11235,SO61518,1,35.00
528,20210704,20210716,20210711,11235,SO61518,1,4.99
222,20210704,20210716,20210711,11235,SO61518,1,34.99
363,20210704,20210716,20210711,12180,SO61519,1,2294.99
485,20210704,20210716,20210711,12180,SO61519,1,21.98
222,20210704,20210716,20210711,12180,SO61519,1,34.99
357,20210704,20210716,20210711,12078,SO61520,1,2319.99
485,20210704,20210716,20210711,12078,SO61520,1,21.98
487,20210704,20210716,20210711,12078,SO61520,1,54.99
363,20210704,20210716,20210711,15490,SO61521,1,2294.99
528,20210704,20210716,20210711,15490,SO61521,1,4.99
537,20210704,20210716,20210711,15490,SO61521,1,35.00
217,20210704,20210716,20210711,15490,SO61521,1,34.99
463,20210704,20210716,20210711,15490,SO61521,1,24.49
583,20210704,20210716,20210711,23423,SO61522,1,1700.99
491,20210704,20210716,20210711,23423,SO61522,1,53.99
374,20210704,20210716,20210711,20609,SO61523,1,2443.35
529,20210704,20210716,20210711,20609,SO61523,1,3.99
540,20210704,20210716,20210711,20609,SO61523,1,32.60
214,20210704,20210716,20210711,20609,SO61523,1,34.99
467,20210704,20210716,20210711,20609,SO61523,1,24.49
388,20210704,20210716,20210711,25213,SO61524,1,1120.49
529,20210704,20210716,20210711,25213,SO61524,1,3.99
539,20210704,20210716,20210711,25213,SO61524,1,24.99
222,20210704,20210716,20210711,25213,SO61524,1,34.99
357,20210704,20210716,20210711,13650,SO61525,1,2319.99
477,20210704,20210716,20210711,13650,SO61525,1,4.99
478,20210704,20210716,20210711,13650,SO61525,1,9.99
560,20210704,20210716,20210711,23730,SO61526,1,1214.85
214,20210704,20210716,20210711,23730,SO61526,1,34.99
578,20210704,20210716,20210711,23731,SO61527,1,1214.85
217,20210704,20210716,20210711,23731,SO61527,1,34.99
570,20210704,20210716,20210711,24957,SO61528,1,742.35
214,20210704,20210716,20210711,24957,SO61528,1,34.99
578,20210704,20210716,20210711,23829,SO61529,1,1214.85
482,20210704,20210716,20210711,23829,SO61529,1,8.99
605,20210704,20210716,20210711,26200,SO61530,1,539.99
214,20210704,20210716,20210711,26200,SO61530,1,34.99
606,20210704,20210716,20210711,18476,SO61531,1,539.99
479,20210704,20210716,20210711,18476,SO61531,1,8.99
477,20210704,20210716,20210711,18476,SO61531,1,4.99
487,20210704,20210716,20210711,18476,SO61531,1,54.99
484,20210704,20210716,20210711,18476,SO61531,1,7.95
606,20210704,20210716,20210711,23265,SO61532,1,539.99
479,20210704,20210716,20210711,23265,SO61532,1,8.99
477,20210704,20210716,20210711,23265,SO61532,1,4.99
481,20210704,20210716,20210711,23265,SO61532,1,8.99
604,20210704,20210716,20210711,23183,SO61533,1,539.99
479,20210704,20210716,20210711,23183,SO61533,1,8.99
604,20210704,20210716,20210711,18475,SO61534,1,539.99
477,20210704,20210716,20210711,18475,SO61534,1,4.99
479,20210704,20210716,20210711,18475,SO61534,1,8.99
487,20210704,20210716,20210711,18475,SO61534,1,54.99
484,20210704,20210716,20210711,18475,SO61534,1,7.95
604,20210704,20210716,20210711,22733,SO61535,1,539.99
479,20210704,20210716,20210711,22733,SO61535,1,8.99
580,20210704,20210716,20210711,17521,SO61536,1,1700.99
231,20210704,20210716,20210711,17521,SO61536,1,49.99
386,20210704,20210716,20210711,24100,SO61537,1,1120.49
477,20210704,20210716,20210711,24100,SO61537,1,4.99
479,20210704,20210716,20210711,24100,SO61537,1,8.99
214,20210704,20210716,20210711,24100,SO61537,1,34.99
590,20210704,20210716,20210711,14670,SO61538,1,769.49
474,20210704,20210716,20210711,14670,SO61538,1,69.99
225,20210704,20210716,20210711,14670,SO61538,1,8.99
536,20210705,20210717,20210712,20282,SO61539,1,29.99
528,20210705,20210717,20210712,20282,SO61539,1,4.99
480,20210705,20210717,20210712,20282,SO61539,1,2.29
485,20210705,20210717,20210712,22176,SO61540,1,21.98
478,20210705,20210717,20210712,22176,SO61540,1,9.99
477,20210705,20210717,20210712,22176,SO61540,1,4.99
472,20210705,20210717,20210712,22176,SO61540,1,63.50
476,20210705,20210717,20210712,26164,SO61541,1,69.99
528,20210705,20210717,20210712,12997,SO61542,1,4.99
222,20210705,20210717,20210712,12997,SO61542,1,34.99
529,20210705,20210717,20210712,12690,SO61543,1,3.99
480,20210705,20210717,20210712,12690,SO61543,1,2.29
529,20210705,20210717,20210712,25266,SO61544,1,3.99
488,20210705,20210717,20210712,25266,SO61544,1,53.99
225,20210705,20210717,20210712,11369,SO61545,1,8.99
237,20210705,20210717,20210712,11369,SO61545,1,49.99
225,20210705,20210717,20210712,18206,SO61546,1,8.99
583,20210705,20210717,20210712,17902,SO61547,1,1700.99
479,20210705,20210717,20210712,17902,SO61547,1,8.99
477,20210705,20210717,20210712,17902,SO61547,1,4.99
361,20210705,20210717,20210712,12386,SO61548,1,2294.99
485,20210705,20210717,20210712,12386,SO61548,1,21.98
234,20210705,20210717,20210712,12386,SO61548,1,49.99
225,20210705,20210717,20210712,12386,SO61548,1,8.99
357,20210705,20210717,20210712,13562,SO61549,1,2319.99
361,20210705,20210717,20210712,15097,SO61550,1,2294.99
537,20210705,20210717,20210712,15097,SO61550,1,35.00
528,20210705,20210717,20210712,15097,SO61550,1,4.99
480,20210705,20210717,20210712,15097,SO61550,1,2.29
214,20210705,20210717,20210712,11890,SO61551,1,34.99
463,20210705,20210717,20210712,11890,SO61551,1,24.49
529,20210705,20210717,20210712,11505,SO61552,1,3.99
217,20210705,20210717,20210712,11505,SO61552,1,34.99
237,20210705,20210717,20210712,11505,SO61552,1,49.99
231,20210705,20210717,20210712,12068,SO61553,1,49.99
225,20210705,20210717,20210712,12068,SO61553,1,8.99
538,20210705,20210717,20210712,28225,SO61554,1,21.49
529,20210705,20210717,20210712,28225,SO61554,1,3.99
214,20210705,20210717,20210712,28225,SO61554,1,34.99
528,20210705,20210717,20210712,11330,SO61555,1,4.99
535,20210705,20210717,20210712,11330,SO61555,1,24.99
480,20210705,20210717,20210712,11330,SO61555,1,2.29
540,20210705,20210717,20210712,23796,SO61556,1,32.60
529,20210705,20210717,20210712,23796,SO61556,1,3.99
540,20210705,20210717,20210712,24285,SO61557,1,32.60
536,20210705,20210717,20210712,12165,SO61558,1,29.99
528,20210705,20210717,20210712,12165,SO61558,1,4.99
480,20210705,20210717,20210712,12165,SO61558,1,2.29
529,20210705,20210717,20210712,19224,SO61559,1,3.99
540,20210705,20210717,20210712,19224,SO61559,1,32.60
465,20210705,20210717,20210712,19224,SO61559,1,24.49
222,20210705,20210717,20210712,19224,SO61559,1,34.99
478,20210705,20210717,20210712,16213,SO61560,1,9.99
477,20210705,20210717,20210712,16213,SO61560,1,4.99
217,20210705,20210717,20210712,16213,SO61560,1,34.99
477,20210705,20210717,20210712,18380,SO61561,1,4.99
484,20210705,20210717,20210712,18380,SO61561,1,7.95
485,20210705,20210717,20210712,18944,SO61562,1,21.98
222,20210705,20210717,20210712,18944,SO61562,1,34.99
528,20210705,20210717,20210712,16049,SO61563,1,4.99
217,20210705,20210717,20210712,16049,SO61563,1,34.99
528,20210705,20210717,20210712,15680,SO61564,1,4.99
537,20210705,20210717,20210712,14543,SO61565,1,35.00
528,20210705,20210717,20210712,14543,SO61565,1,4.99
480,20210705,20210717,20210712,14543,SO61565,1,2.29
529,20210705,20210717,20210712,15711,SO61566,1,3.99
540,20210705,20210717,20210712,15711,SO61566,1,32.60
217,20210705,20210717,20210712,15711,SO61566,1,34.99
539,20210705,20210717,20210712,16266,SO61567,1,24.99
529,20210705,20210717,20210712,16266,SO61567,1,3.99
217,20210705,20210717,20210712,16266,SO61567,1,34.99
535,20210705,20210717,20210712,17951,SO61568,1,24.99
480,20210705,20210717,20210712,17951,SO61568,1,2.29
536,20210705,20210717,20210712,17711,SO61569,1,29.99
528,20210705,20210717,20210712,17711,SO61569,1,4.99
214,20210705,20210717,20210712,17711,SO61569,1,34.99
536,20210705,20210717,20210712,17809,SO61570,1,29.99
528,20210705,20210717,20210712,17809,SO61570,1,4.99
480,20210705,20210717,20210712,17809,SO61570,1,2.29
486,20210705,20210717,20210712,17809,SO61570,1,159.00
225,20210705,20210717,20210712,17809,SO61570,1,8.99
536,20210705,20210717,20210712,19373,SO61571,1,29.99
528,20210705,20210717,20210712,19373,SO61571,1,4.99
487,20210705,20210717,20210712,19373,SO61571,1,54.99
538,20210705,20210717,20210712,12134,SO61572,1,21.49
529,20210705,20210717,20210712,12134,SO61572,1,3.99
482,20210705,20210717,20210712,12134,SO61572,1,8.99
477,20210705,20210717,20210712,16294,SO61573,1,4.99
482,20210705,20210717,20210712,16294,SO61573,1,8.99
538,20210705,20210717,20210712,29439,SO61574,1,21.49
480,20210705,20210717,20210712,29439,SO61574,1,2.29
485,20210705,20210717,20210712,17371,SO61575,1,21.98
234,20210705,20210717,20210712,17371,SO61575,1,49.99
528,20210705,20210717,20210712,12978,SO61576,1,4.99
537,20210705,20210717,20210712,12978,SO61576,1,35.00
480,20210705,20210717,20210712,12978,SO61576,1,2.29
484,20210705,20210717,20210712,12978,SO61576,1,7.95
485,20210705,20210717,20210712,12788,SO61577,1,21.98
217,20210705,20210717,20210712,12788,SO61577,1,34.99
490,20210705,20210717,20210712,11563,SO61578,1,53.99
485,20210705,20210717,20210712,12966,SO61579,1,21.98
214,20210705,20210717,20210712,12966,SO61579,1,34.99
234,20210705,20210717,20210712,12966,SO61579,1,49.99
357,20210705,20210717,20210712,15850,SO61580,1,2319.99
487,20210705,20210717,20210712,15850,SO61580,1,54.99
355,20210705,20210717,20210712,14434,SO61581,1,2319.99
485,20210705,20210717,20210712,14434,SO61581,1,21.98
488,20210705,20210717,20210712,14434,SO61581,1,53.99
568,20210705,20210717,20210712,15048,SO61582,1,742.35
217,20210705,20210717,20210712,15048,SO61582,1,34.99
563,20210705,20210717,20210712,14192,SO61583,1,2384.07
541,20210705,20210717,20210712,14192,SO61583,1,28.99
388,20210705,20210717,20210712,25215,SO61584,1,1120.49
222,20210705,20210717,20210712,25215,SO61584,1,34.99
384,20210705,20210717,20210712,24477,SO61585,1,1120.49
386,20210705,20210717,20210712,17728,SO61586,1,1120.49
539,20210705,20210717,20210712,17728,SO61586,1,24.99
529,20210705,20210717,20210712,17728,SO61586,1,3.99
480,20210705,20210717,20210712,17728,SO61586,1,2.29
353,20210705,20210717,20210712,13117,SO61587,1,2319.99
485,20210705,20210717,20210712,13117,SO61587,1,21.98
480,20210705,20210717,20210712,13117,SO61587,1,2.29
353,20210705,20210717,20210712,13130,SO61588,1,2319.99
537,20210705,20210717,20210712,13130,SO61588,1,35.00
567,20210705,20210717,20210712,29203,SO61589,1,742.35
477,20210705,20210717,20210712,29203,SO61589,1,4.99
479,20210705,20210717,20210712,29203,SO61589,1,8.99
562,20210705,20210717,20210712,26012,SO61590,1,2384.07
222,20210705,20210717,20210712,26012,SO61590,1,34.99
605,20210705,20210717,20210712,22787,SO61591,1,539.99
538,20210705,20210717,20210712,22787,SO61591,1,21.49
529,20210705,20210717,20210712,22787,SO61591,1,3.99
487,20210705,20210717,20210712,22787,SO61591,1,54.99
384,20210705,20210717,20210712,24047,SO61592,1,1120.49
488,20210705,20210717,20210712,24047,SO61592,1,53.99
384,20210705,20210717,20210712,27823,SO61593,1,1120.49
214,20210705,20210717,20210712,27823,SO61593,1,34.99
225,20210705,20210717,20210712,27823,SO61593,1,8.99
606,20210705,20210717,20210712,22480,SO61594,1,539.99
479,20210705,20210717,20210712,22480,SO61594,1,8.99
477,20210705,20210717,20210712,22480,SO61594,1,4.99
491,20210705,20210717,20210712,22480,SO61594,1,53.99
225,20210705,20210717,20210712,22480,SO61594,1,8.99
606,20210705,20210717,20210712,26956,SO61595,1,539.99
477,20210705,20210717,20210712,26956,SO61595,1,4.99
479,20210705,20210717,20210712,26956,SO61595,1,8.99
489,20210705,20210717,20210712,26956,SO61595,1,53.99
590,20210705,20210717,20210712,17232,SO61596,1,769.49
606,20210705,20210717,20210712,27513,SO61597,1,539.99
538,20210705,20210717,20210712,27513,SO61597,1,21.49
480,20210705,20210717,20210712,27513,SO61597,1,2.29
474,20210706,20210718,20210713,27343,SO61598,1,69.99
489,20210706,20210718,20210713,27343,SO61598,1,53.99
225,20210706,20210718,20210713,27343,SO61598,1,8.99
528,20210706,20210718,20210713,21371,SO61599,1,4.99
480,20210706,20210718,20210713,21371,SO61599,1,2.29
214,20210706,20210718,20210713,15233,SO61600,1,34.99
582,20210706,20210718,20210713,17831,SO61601,1,1700.99
479,20210706,20210718,20210713,17831,SO61601,1,8.99
477,20210706,20210718,20210713,17831,SO61601,1,4.99
214,20210706,20210718,20210713,17831,SO61601,1,34.99
380,20210706,20210718,20210713,22595,SO61602,1,2443.35
540,20210706,20210718,20210713,22595,SO61602,1,32.60
222,20210706,20210718,20210713,22595,SO61602,1,34.99
225,20210706,20210718,20210713,22595,SO61602,1,8.99
374,20210706,20210718,20210713,13263,SO61603,1,2443.35
484,20210706,20210718,20210713,13263,SO61603,1,7.95
353,20210706,20210718,20210713,12615,SO61604,1,2319.99
485,20210706,20210718,20210713,12615,SO61604,1,21.98
225,20210706,20210718,20210713,11662,SO61605,1,8.99
489,20210706,20210718,20210713,11662,SO61605,1,53.99
541,20210706,20210718,20210713,26248,SO61606,1,28.99
530,20210706,20210718,20210713,26248,SO61606,1,4.99
214,20210706,20210718,20210713,26248,SO61606,1,34.99
535,20210706,20210718,20210713,11709,SO61607,1,24.99
528,20210706,20210718,20210713,11709,SO61607,1,4.99
214,20210706,20210718,20210713,11709,SO61607,1,34.99
541,20210706,20210718,20210713,27603,SO61608,1,28.99
530,20210706,20210718,20210713,27603,SO61608,1,4.99
222,20210706,20210718,20210713,27603,SO61608,1,34.99
467,20210706,20210718,20210713,27603,SO61608,1,24.49
528,20210706,20210718,20210713,11506,SO61609,1,4.99
535,20210706,20210718,20210713,11506,SO61609,1,24.99
482,20210706,20210718,20210713,11506,SO61609,1,8.99
535,20210706,20210718,20210713,25257,SO61610,1,24.99
480,20210706,20210718,20210713,25257,SO61610,1,2.29
483,20210706,20210718,20210713,25257,SO61610,1,120.00
538,20210706,20210718,20210713,11300,SO61611,1,21.49
529,20210706,20210718,20210713,11300,SO61611,1,3.99
217,20210706,20210718,20210713,11300,SO61611,1,34.99
529,20210706,20210718,20210713,14725,SO61612,1,3.99
540,20210706,20210718,20210713,14725,SO61612,1,32.60
480,20210706,20210718,20210713,14725,SO61612,1,2.29
483,20210706,20210718,20210713,14725,SO61612,1,120.00
540,20210706,20210718,20210713,11185,SO61613,1,32.60
529,20210706,20210718,20210713,11185,SO61613,1,3.99
480,20210706,20210718,20210713,11185,SO61613,1,2.29
536,20210706,20210718,20210713,11223,SO61614,1,29.99
528,20210706,20210718,20210713,11223,SO61614,1,4.99
485,20210706,20210718,20210713,11223,SO61614,1,21.98
477,20210706,20210718,20210713,11223,SO61614,1,4.99
478,20210706,20210718,20210713,11223,SO61614,1,9.99
214,20210706,20210718,20210713,11223,SO61614,1,34.99
478,20210706,20210718,20210713,15197,SO61615,1,9.99
477,20210706,20210718,20210713,15197,SO61615,1,4.99
214,20210706,20210718,20210713,15197,SO61615,1,34.99
478,20210706,20210718,20210713,21270,SO61616,1,9.99
473,20210706,20210718,20210713,21270,SO61616,1,63.50
477,20210706,20210718,20210713,21270,SO61616,1,4.99
475,20210706,20210718,20210713,28342,SO61617,1,69.99
475,20210706,20210718,20210713,19245,SO61618,1,69.99
228,20210706,20210718,20210713,19245,SO61618,1,49.99
528,20210706,20210718,20210713,22354,SO61619,1,4.99
214,20210706,20210718,20210713,22354,SO61619,1,34.99
528,20210706,20210718,20210713,14743,SO61620,1,4.99
217,20210706,20210718,20210713,14743,SO61620,1,34.99
463,20210706,20210718,20210713,14743,SO61620,1,24.49
485,20210706,20210718,20210713,14369,SO61621,1,21.98
467,20210706,20210718,20210713,14369,SO61621,1,24.49
485,20210706,20210718,20210713,13864,SO61622,1,21.98
539,20210706,20210718,20210713,14699,SO61623,1,24.99
488,20210706,20210718,20210713,14699,SO61623,1,53.99
539,20210706,20210718,20210713,25326,SO61624,1,24.99
529,20210706,20210718,20210713,25326,SO61624,1,3.99
228,20210706,20210718,20210713,25326,SO61624,1,49.99
477,20210706,20210718,20210713,22553,SO61625,1,4.99
217,20210706,20210718,20210713,22553,SO61625,1,34.99
225,20210706,20210718,20210713,22553,SO61625,1,8.99
529,20210706,20210718,20210713,12752,SO61626,1,3.99
538,20210706,20210718,20210713,24854,SO61627,1,21.49
480,20210706,20210718,20210713,24854,SO61627,1,2.29
538,20210706,20210718,20210713,12235,SO61628,1,21.49
529,20210706,20210718,20210713,12235,SO61628,1,3.99
480,20210706,20210718,20210713,12235,SO61628,1,2.29
530,20210706,20210718,20210713,28890,SO61629,1,4.99
487,20210706,20210718,20210713,28890,SO61629,1,54.99
231,20210706,20210718,20210713,28890,SO61629,1,49.99
530,20210706,20210718,20210713,12327,SO61630,1,4.99
485,20210706,20210718,20210713,13193,SO61631,1,21.98
228,20210706,20210718,20210713,13193,SO61631,1,49.99
479,20210706,20210718,20210713,11385,SO61632,1,8.99
477,20210706,20210718,20210713,11385,SO61632,1,4.99
378,20210706,20210718,20210713,20544,SO61633,1,2443.35
479,20210706,20210718,20210713,20544,SO61633,1,8.99
477,20210706,20210718,20210713,20544,SO61633,1,4.99
361,20210706,20210718,20210713,12440,SO61634,1,2294.99
537,20210706,20210718,20210713,12440,SO61634,1,35.00
528,20210706,20210718,20210713,12440,SO61634,1,4.99
353,20210706,20210718,20210713,14602,SO61635,1,2319.99
485,20210706,20210718,20210713,14602,SO61635,1,21.98
222,20210706,20210718,20210713,14602,SO61635,1,34.99
231,20210706,20210718,20210713,14602,SO61635,1,49.99
467,20210706,20210718,20210713,14602,SO61635,1,24.49
357,20210706,20210718,20210713,12914,SO61636,1,2319.99
478,20210706,20210718,20210713,12914,SO61636,1,9.99
353,20210706,20210718,20210713,14412,SO61637,1,2319.99
578,20210706,20210718,20210713,12486,SO61638,1,1214.85
490,20210706,20210718,20210713,12486,SO61638,1,53.99
463,20210706,20210718,20210713,12486,SO61638,1,24.49
372,20210706,20210718,20210713,20612,SO61639,1,2443.35
529,20210706,20210718,20210713,20612,SO61639,1,3.99
540,20210706,20210718,20210713,20612,SO61639,1,32.60
480,20210706,20210718,20210713,20612,SO61639,1,2.29
565,20210706,20210718,20210713,29175,SO61640,1,742.35
477,20210706,20210718,20210713,29175,SO61640,1,4.99
479,20210706,20210718,20210713,29175,SO61640,1,8.99
576,20210706,20210718,20210713,26018,SO61641,1,2384.07
222,20210706,20210718,20210713,26018,SO61641,1,34.99
234,20210706,20210718,20210713,26018,SO61641,1,49.99
574,20210706,20210718,20210713,24676,SO61642,1,2384.07
477,20210706,20210718,20210713,24676,SO61642,1,4.99
473,20210706,20210718,20210713,24676,SO61642,1,63.50
479,20210706,20210718,20210713,24676,SO61642,1,8.99
225,20210706,20210718,20210713,24683,SO61643,1,8.99
563,20210706,20210718,20210713,24683,SO61643,1,2384.07
584,20210706,20210718,20210713,21621,SO61644,1,539.99
538,20210706,20210718,20210713,21621,SO61644,1,21.49
529,20210706,20210718,20210713,21621,SO61644,1,3.99
480,20210706,20210718,20210713,21621,SO61644,1,2.29
584,20210706,20210718,20210713,18647,SO61645,1,539.99
217,20210706,20210718,20210713,18647,SO61645,1,34.99
467,20210706,20210718,20210713,18647,SO61645,1,24.49
584,20210706,20210718,20210713,26321,SO61646,1,539.99
477,20210706,20210718,20210713,26321,SO61646,1,4.99
479,20210706,20210718,20210713,26321,SO61646,1,8.99
384,20210706,20210718,20210713,20529,SO61647,1,1120.49
490,20210706,20210718,20210713,20529,SO61647,1,53.99
386,20210706,20210718,20210713,20387,SO61648,1,1120.49
463,20210706,20210718,20210713,20387,SO61648,1,24.49
237,20210706,20210718,20210713,20387,SO61648,1,49.99
382,20210706,20210718,20210713,20400,SO61649,1,1120.49
386,20210706,20210718,20210713,20434,SO61650,1,1120.49
234,20210706,20210718,20210713,20434,SO61650,1,49.99
582,20210706,20210718,20210713,17143,SO61651,1,1700.99
489,20210706,20210718,20210713,17143,SO61651,1,53.99
225,20210706,20210718,20210713,17143,SO61651,1,8.99
604,20210706,20210718,20210713,22463,SO61652,1,539.99
217,20210706,20210718,20210713,22463,SO61652,1,34.99
573,20210706,20210718,20210713,27866,SO61653,1,2384.07
477,20210706,20210718,20210713,27866,SO61653,1,4.99
479,20210706,20210718,20210713,27866,SO61653,1,8.99
561,20210706,20210718,20210713,11894,SO61654,1,2384.07
541,20210706,20210718,20210713,11894,SO61654,1,28.99
530,20210706,20210718,20210713,11894,SO61654,1,4.99
214,20210706,20210718,20210713,11894,SO61654,1,34.99
561,20210706,20210718,20210713,11905,SO61655,1,2384.07
541,20210706,20210718,20210713,11905,SO61655,1,28.99
564,20210706,20210718,20210713,11762,SO61656,1,2384.07
491,20210706,20210718,20210713,11762,SO61656,1,53.99
538,20210707,20210719,20210714,19618,SO61657,1,21.49
225,20210707,20210719,20210714,19618,SO61657,1,8.99
485,20210707,20210719,20210714,22003,SO61658,1,21.98
214,20210707,20210719,20210714,22003,SO61658,1,34.99
530,20210707,20210719,20210714,23078,SO61659,1,4.99
480,20210707,20210719,20210714,23078,SO61659,1,2.29
484,20210707,20210719,20210714,23078,SO61659,1,7.95
530,20210707,20210719,20210714,23079,SO61660,1,4.99
480,20210707,20210719,20210714,23079,SO61660,1,2.29
225,20210707,20210719,20210714,26145,SO61661,1,8.99
476,20210707,20210719,20210714,26145,SO61661,1,69.99
477,20210707,20210719,20210714,25001,SO61662,1,4.99
478,20210707,20210719,20210714,25001,SO61662,1,9.99
217,20210707,20210719,20210714,25001,SO61662,1,34.99
231,20210707,20210719,20210714,11367,SO61663,1,49.99
482,20210707,20210719,20210714,11367,SO61663,1,8.99
465,20210707,20210719,20210714,11911,SO61664,1,24.49
541,20210707,20210719,20210714,19608,SO61665,1,28.99
225,20210707,20210719,20210714,19608,SO61665,1,8.99
530,20210707,20210719,20210714,19608,SO61665,1,4.99
372,20210707,20210719,20210714,24040,SO61666,1,2443.35
540,20210707,20210719,20210714,24040,SO61666,1,32.60
529,20210707,20210719,20210714,24040,SO61666,1,3.99
480,20210707,20210719,20210714,24040,SO61666,1,2.29
355,20210707,20210719,20210714,15626,SO61667,1,2319.99
487,20210707,20210719,20210714,15626,SO61667,1,54.99
237,20210707,20210719,20210714,15626,SO61667,1,49.99
357,20210707,20210719,20210714,15100,SO61668,1,2319.99
485,20210707,20210719,20210714,15100,SO61668,1,21.98
478,20210707,20210719,20210714,15100,SO61668,1,9.99
355,20210707,20210719,20210714,12212,SO61669,1,2319.99
359,20210707,20210719,20210714,15354,SO61670,1,2294.99
485,20210707,20210719,20210714,15354,SO61670,1,21.98
481,20210707,20210719,20210714,15354,SO61670,1,8.99
359,20210707,20210719,20210714,12217,SO61671,1,2294.99
361,20210707,20210719,20210714,12861,SO61672,1,2294.99
478,20210707,20210719,20210714,12861,SO61672,1,9.99
477,20210707,20210719,20210714,12861,SO61672,1,4.99
214,20210707,20210719,20210714,12861,SO61672,1,34.99
489,20210707,20210719,20210714,11519,SO61673,1,53.99
529,20210707,20210719,20210714,11287,SO61674,1,3.99
487,20210707,20210719,20210714,11287,SO61674,1,54.99
529,20210707,20210719,20210714,11632,SO61675,1,3.99
539,20210707,20210719,20210714,11632,SO61675,1,24.99
214,20210707,20210719,20210714,11632,SO61675,1,34.99
529,20210707,20210719,20210714,28146,SO61676,1,3.99
